838273665	20190414	201904	2019	2019.2849											COP	POLICE						COP			0	173	173	17	4	-5.0	1	1	1	-7.52602081665332	0								4	Ahvaz, Khuzestan, Iran	IR	IR15	40868	31.3203	48.6693	-3052107	4	Ahvaz, Khuzestan, Iran	IR	IR15	40868	31.3203	48.6693	-3052107	20190414064500	https://irannewsupdate.com/news/human-rights/5943-iran-s-floods-are-a-venue-for-further-regime-repression.html
838273666	20190414	201904	2019	2019.2849											COP	POLICE						COP			0	173	173	17	4	-5.0	4	1	4	-7.52602081665332	0								5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	20190414064500	https://irannewsupdate.com/news/human-rights/5943-iran-s-floods-are-a-venue-for-further-regime-repression.html
838273667	20190414	201904	2019	2019.2849											COP	POLICE						COP			0	190	190	19	4	-10.0	10	1	10	-8.40210052513129	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20190414064500	http://aljazeerah.info/News/2019/April/13%20n/4%20Somalis%20Killed%20While%20Protesting%20Police%20Killing%20of%20Two%20Civilians,%20US%20Resumes%20Drone%20Air%20Strikes%20on%20Al-Shabab,%20April%2013,%202019.htm
838273668	20190414	201904	2019	2019.2849											CVL	CIVILIAN						CVL			0	010	010	01	1	0.0	8	1	8	-8.40210052513129	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20190414064500	http://aljazeerah.info/News/2019/April/13%20n/4%20Somalis%20Killed%20While%20Protesting%20Police%20Killing%20of%20Two%20Civilians,%20US%20Resumes%20Drone%20Air%20Strikes%20on%20Al-Shabab,%20April%2013,%202019.htm
838273669	20190414	201904	2019	2019.2849											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	6	1	6	-0.75414781297134	0								3	Town Of Dodge, Wisconsin, United States	US	USWI		44.1277	-91.5088	1583086	3	Town Of Dodge, Wisconsin, United States	US	USWI		44.1277	-91.5088	1583086	20190414064500	https://www.winonadailynews.com/opinion/columnists/dan-lilla-working-together-in-dodge-to-prevent-flooding/article_ecfdb6fb-f3cf-5d18-b02f-c841b69cf412.html
838273670	20190414	201904	2019	2019.2849											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-0.27548209366391	0								4	Sonam, Uttaranchal, India	IN	IN39	70289	31.2333	79.1167	-2111812	4	Sonam, Uttaranchal, India	IN	IN39	70289	31.2333	79.1167	-2111812	20190414064500	http://kathmandupost.ekantipur.com/news/2019-04-14/kha-leh-shu.html
838273671	20190414	201904	2019	2019.2849											CVL	SETTLEMENT						CVL			1	042	042	04	1	1.9	2	1	2	-3.19634703196347	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20190414064500	http://seguingazette.com/opinion/community_columnists/article_c0d2f83a-5e36-11e9-a008-6faad127c27c.html
838273672	20190414	201904	2019	2019.2849											CVL	POPULATION						CVL			0	130	130	13	3	-4.4	10	1	10	-1.22349102773246	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20190414064500	http://slinkingtowardretirement.com/?p=304967
838273673	20190414	201904	2019	2019.2849											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	2	1	2	-7.52602081665332	0								5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	20190414064500	https://irannewsupdate.com/news/human-rights/5943-iran-s-floods-are-a-venue-for-further-regime-repression.html
838273674	20190414	201904	2019	2019.2849											CVLGOV	THE POOR						CVL	GOV		0	190	190	19	4	-10.0	2	1	2	-2.17391304347826	0								4	Biharwe, Kiruhura, Uganda	UG	UGD3	18585	-0.544167	30.8	-1726486	4	Biharwe, Kiruhura, Uganda	UG	UGD3	18585	-0.544167	30.8	-1726486	20190414064500	https://www.monitor.co.ug/Magazines/Life/Eclipse-monument-that-peers-into-rich-history/689856-5070452-i0ro2x/
